SMU21_02586	1292	2011	2641	2406	1525	1901
SMU21_02591	622	1568	1548	1469	971	1270
SMU21_02596	1040	2622	2025	6028	3751	5236
SMU21_02601	3668	8458	7057	19412	11236	15799
SMU21_02606	257	417	521	633	379	514
SMU21_02611	213	324	409	437	269	394
SMU21_02616	179	232	356	414	251	366
SMU21_02621	74	176	151	204	125	165
SMU21_02626	156	341	308	439	277	403
SMU21_02631	5252	13586	12122	12610	7535	10802
SMU21_02636	203	484	426	757	431	601
SMU21_02641	373	375	947	1334	693	1078
SMU21_02646	1781	609	4129	3866	2380	4804
SMU21_02651	5097	3944	12176	14630	8712	13751
SMU21_02656	139	183	241	634	342	533
SMU21_02661	151	313	277	466	274	376
SMU21_02666	1356	3734	2820	3430	2181	2937
SMU21_02671	194	457	429	475	274	370
SMU21_02676	772	2026	1557	1859	1096	1508
SMU21_02681	2803	7152	7124	3398	2208	2888
SMU21_02686	7045	11789	18374	8651	5627	7213
SMU21_02691	470	2250	1039	389	238	340
SMU21_02696	929	1442	2154	6130	3426	5405
SMU21_02701	142	110	316	904	459	865
SMU21_02706	17	4	49	90	47	58
SMU21_02711	349	155	831	1987	1039	1823
SMU21_02716	235	126	573	1173	601	990
SMU21_02721	994	430	2073	2512	1388	2276
SMU21_02726	1018	951	1926	3252	1883	2826
SMU21_02731	1466	584	3130	2763	1700	2375
SMU21_02736	4607	5897	10309	6806	4744	6161
SMU21_02741	1310	2296	3815	2853	1784	2109
SMU21_02746	3959	2601	8451	8604	5258	8695
SMU21_02751	2684	1248	5845	7360	4161	6852
SMU21_02756	2754	1775	6240	7235	4154	6780
SMU21_02761	1407	830	3058	3151	1857	2998
SMU21_02766	1693	1392	4406	4522	2624	3836
SMU21_02771	2314	2966	4921	5201	3023	4469
SMU21_02776	1529	1840	3412	3495	2036	2981
SMU21_02781	999	1015	2198	1834	1110	1579
SMU21_02786	2361	1760	5174	4350	2973	4320
SMU21_02791	2241	1136	5347	4469	2735	4007
SMU21_02796	2929	1522	7400	6374	3888	5967
SMU21_02801	0	0	0	0	0	0
SMU21_02806	0	0	0	0	0	0
SMU21_02811	0	0	0	0	0	0
SMU21_02816	1977	919	4712	3499	2183	3305
SMU21_02821	224	111	527	297	191	277
SMU21_02826	444	725	872	3470	2044	2711
SMU21_02831	1561	4269	4608	10259	6010	8572
SMU21_02836	228	301	505	840	426	700
SMU21_02841	496	127	1040	3596	1630	3355
SMU21_02846	1653	3362	3326	6287	3785	5508
SMU21_02851	1593	3024	3409	5956	3542	5216
SMU21_02856	751	798	1537	3035	1824	2721
SMU21_02861	376	253	698	1448	784	1268
SMU21_02866	193	146	462	841	427	731
SMU21_02871	8921	11515	19281	13447	8372	11860
SMU21_02876	6631	8577	14196	9660	6181	8710
SMU21_02881	6007	8579	13969	9498	5829	7640
SMU21_02886	470	644	1061	1272	780	1081
SMU21_02891	351	429	818	984	602	836
SMU21_02896	0	0	0	0	0	0
SMU21_02901	0	0	0	0	0	0
SMU21_02906	0	0	0	0	0	0
SMU21_02911	0	0	0	0	0	0
SMU21_02916	13606	36153	30335	20517	12762	17270
SMU21_02921	247	122	459	1380	917	1238
SMU21_02926	50	102	116	129	66	105
SMU21_02931	53	112	111	124	81	106
SMU21_02936	51	61	117	224	129	212
SMU21_02941	25	16	59	58	44	55
SMU21_02946	2347	7064	4023	8771	5167	6959
SMU21_02951	28	22	39	74	45	51
SMU21_02956	893	1108	1824	2217	1433	2184
SMU21_02961	2777	2250	6374	7534	4357	6775
SMU21_02966	6033	4348	13443	13878	8413	13286
SMU21_02971	0	0	0	0	0	0
SMU21_02976	0	0	0	0	0	0
SMU21_02981	3	1	3	0	1	1
SMU21_02986	377	1009	999	1393	788	1102
SMU21_02991	473	1333	1092	1632	894	1301
SMU21_02996	441	1209	1019	1459	833	1236
SMU21_03001	774	2212	1748	2480	1404	2049
SMU21_03006	522	1676	1223	1869	1056	1454
SMU21_03011	420	1171	988	1343	792	942
SMU21_03016	248	803	653	778	487	619
SMU21_03021	306	973	794	1195	671	878
SMU21_03026	355	971	892	1341	720	1040
SMU21_03031	458	931	1125	1606	905	1291
SMU21_03036	273	431	650	893	499	732
SMU21_03041	79	92	207	219	107	196
SMU21_03046	146	158	294	431	196	347
SMU21_03051	134	148	263	384	201	299
SMU21_03056	6	5	8	33	19	26
SMU21_03061	0	0	0	0	0	0
SMU21_03066	0	0	0	0	0	0
SMU21_03071	0	0	0	0	0	0
SMU21_03076	0	0	0	0	0	0
SMU21_03081	0	0	0	0	0	0
SMU21_03086	0	0	0	0	0	0
SMU21_03091	0	0	0	0	0	0
SMU21_03096	0	0	0	0	0	0
SMU21_03101	0	0	0	0	0	0
SMU21_03106	218	74	466	786	443	760
SMU21_03111	51	40	155	200	94	152
SMU21_03116	190	417	468	960	608	925
SMU21_03121	154	265	322	862	491	681
SMU21_03126	348	784	795	2135	1223	1755
SMU21_03131	85	66	202	281	157	262
SMU21_03136	117	15	353	164	124	256
SMU21_03141	484	95	1293	975	678	1270
SMU21_03146	29156	65550	60385	118041	66257	90087
SMU21_03151	285	331	550	770	491	708
SMU21_03156	762	1258	1575	2356	1572	2146
SMU21_03161	248	232	655	1600	960	1396
SMU21_03166	39	33	96	152	93	142
SMU21_03171	892	1401	2001	3021	1747	2606
SMU21_03176	838	2046	1732	3554	2028	2863
SMU21_03181	2779	7191	5663	13081	7359	10905
SMU21_03186	1043	2789	1977	4856	2632	3806
SMU21_03191	52	32	107	429	169	311
SMU21_03196	132	69	306	366	194	390
SMU21_03201	237	222	530	695	419	585
SMU21_03206	525	1039	1205	3122	1924	2404
SMU21_03211	504	1248	1149	2158	1352	1733
SMU21_03216	1573	4100	3458	6665	4005	5539
SMU21_03231	0	0	0	1	0	0
SMU21_03236	1168	2623	2616	4824	2779	4017
SMU21_03241	1075	2208	2409	3899	2480	3463
SMU21_03246	939	1962	2066	3501	2071	3065
SMU21_03251	686	1444	1545	2390	1469	1937
SMU21_03256	1029	2294	1773	2692	1604	2297
SMU21_03261	497	943	851	403	293	384
SMU21_03266	350	617	628	340	215	288
SMU21_03271	645	1153	1090	1180	766	1088
SMU21_03276	861	1590	1447	1926	1183	1580
SMU21_03281	136	230	319	345	231	308
SMU21_03288	1092	1037	2503	3243	1914	3101
SMU21_03293	1481	1513	3262	4328	2667	3918
SMU21_03298	1168	1223	2594	3485	2191	3195
SMU21_03303	1056	1009	2355	3238	2112	3087
SMU21_03308	477	506	1002	1314	802	1226
SMU21_03313	1847	2294	3929	5406	3222	4941
SMU21_03318	3133	6280	6571	7012	4294	6044
SMU21_03323	2475	3069	5363	5439	3118	4719
SMU21_03328	1988	2495	4013	5700	3526	5201
SMU21_03333	1076	2561	2270	2578	1544	2157
SMU21_03348	55	16	152	66	28	71
SMU21_03353	14	5	50	36	17	19
SMU21_03358	5287	10984	13119	11486	6941	9893
SMU21_03363	353	582	793	697	406	535
SMU21_03368	572	1038	1277	1461	781	979
SMU21_03373	760	1222	1557	1772	1015	1371
SMU21_03378	540	1062	1198	1444	843	1082
SMU21_03383	597	999	1112	1407	782	1098
SMU21_03388	375	359	779	806	480	690
SMU21_03393	2239	3494	4665	5297	3396	4605
SMU21_03398	2488	5227	5540	6297	4289	5729
SMU21_03403	724	1773	2387	9005	4258	6323
SMU21_03408	312	560	838	2596	1502	1972
SMU21_03413	625	746	1418	3268	1753	2521
SMU21_03418	749	893	1696	3225	1885	2760
SMU21_03423	924	1219	1975	3838	2233	3063
SMU21_03428	1109	2866	2529	6455	4260	5974
SMU21_03433	121	132	322	308	170	260
SMU21_03438	36	106	70	86	46	60
SMU21_03443	34	93	70	85	30	44
SMU21_03448	37	118	75	72	31	60
SMU21_03453	28	103	53	45	25	40
SMU21_03458	21	92	56	49	24	42
SMU21_03463	892	673	1861	2666	1422	2568
SMU21_03468	770	794	1668	2430	1355	2163
SMU21_03473	655	863	1455	1716	1043	1535
SMU21_03478	605	791	908	5167	3144	3730
SMU21_03483	563	658	804	4137	2530	2944
SMU21_03488	1423	3935	2805	7721	4244	6128
SMU21_03493	1331	2832	2321	6422	3529	5241
SMU21_03498	590	487	1372	2916	1434	2281
SMU21_03503	754	614	1450	3899	2104	3375
SMU21_03508	1497	1724	2637	4822	2577	4101
SMU21_03513	278	301	717	821	475	535
SMU21_03518	4763	8583	9164	15475	9245	13171
SMU21_03523	1652	4207	3733	5910	3487	4717
SMU21_03528	958	2493	2048	2485	1585	2156
SMU21_03533	688	1598	1376	1712	1051	1525
SMU21_03538	158	177	348	460	267	389
SMU21_03543	190	627	437	547	331	469
SMU21_03548	108	360	257	320	199	320
SMU21_03553	643	1230	1808	2807	1518	2046
SMU21_03558	19538	46465	42055	27109	18979	26029
SMU21_03563	14807	35675	32393	20045	13903	18678
SMU21_03568	658	1601	1497	471	303	379
SMU21_03573	1036	2476	2371	835	526	716
SMU21_03578	1158	999	2247	2882	1465	2410
SMU21_03583	1343	2018	3139	4198	2482	3550
SMU21_03588	1511	2367	3579	4488	2720	4049
SMU21_03593	1611	1833	3830	4109	2602	3675
SMU21_03598	1183	1671	2541	2901	1732	2668
SMU21_03603	1502	2566	3377	3854	2237	3359
SMU21_03608	995	1669	1983	2274	1382	2117
SMU21_03613	683	1193	1591	1540	1007	1407
SMU21_03618	1175	1607	2575	3982	2194	3410
SMU21_03623	1568	2573	3453	5132	2908	4256
SMU21_03628	828	1503	1703	2274	1531	2098
SMU21_03633	604	1004	1231	1552	1010	1360
SMU21_03638	793	1226	1745	2202	1321	1937
SMU21_03643	512	513	1108	1209	736	1104
SMU21_03648	941	6677	2224	567	570	520
SMU21_03653	53	50	114	117	89	108
SMU21_00035	1	5	3	5	5	10
SMU21_00040	0	0	0	0	0	0
SMU21_00045	0	0	0	0	0	0
SMU21_00050	0	0	0	0	0	0
SMU21_00055	612	758	1029	3065	1559	2187
SMU21_00060	489	623	873	2633	1353	1770
SMU21_00065	127	167	303	711	365	580
SMU21_00070	410	302	750	1729	831	1390
SMU21_00075	257	83	475	902	433	853
SMU21_00080	143	53	224	499	222	465
SMU21_00085	147	57	325	565	242	448
SMU21_00090	0	0	0	0	0	0
SMU21_00095	0	0	0	0	0	0
SMU21_00100	0	0	0	0	0	0
SMU21_00105	0	0	0	0	0	0
SMU21_00110	736	1104	1577	3227	1762	2666
SMU21_00115	336	366	717	1016	622	929
SMU21_00120	956	537	2263	2686	1520	2480
SMU21_00125	6605	2090	16899	8670	5990	9626
SMU21_00130	1173	1623	2371	2555	1433	2168
SMU21_00135	561	525	1120	1174	685	978
SMU21_00140	1744	1969	3630	4974	2825	5172
SMU21_00145	4481	7103	9583	13490	7877	12041
SMU21_00150	2588	5204	5592	8200	4721	7097
SMU21_00155	560	980	1266	758	509	710
SMU21_00160	393	344	853	1120	637	878
SMU21_00165	2697	3225	4955	7845	4298	6245
SMU21_00170	1926	1931	4020	7421	4298	6711
SMU21_00175	1438	1194	3249	5522	3054	4907
SMU21_00180	715	592	1636	2760	1511	2277
SMU21_00185	2024	1152	5753	5276	3089	5002
SMU21_00190	191	94	509	553	319	508
SMU21_00195	3422	4217	7990	4132	2214	2554
SMU21_00200	2155	2685	4554	2417	1140	1548
SMU21_00205	13437	23361	27490	13567	7003	8681
SMU21_00210	972	1898	1877	977	516	702
SMU21_03658	0	0	0	0	0	0
SMU21_03663	0	0	0	0	0	0
SMU21_03668	0	0	0	0	0	0
SMU21_03673	0	0	0	0	0	0
SMU21_03678	0	0	0	0	0	0
SMU21_03683	0	0	0	0	0	0
SMU21_03688	0	0	0	0	0	0
SMU21_03693	0	0	0	0	0	0
SMU21_03698	0	0	0	0	0	0
SMU21_03703	0	0	0	0	0	0
SMU21_03708	0	0	0	0	0	0
SMU21_03713	343	285	612	805	461	771
SMU21_03718	266	55	542	364	209	329
SMU21_03723	1152	406	2731	3633	2063	3683
SMU21_03728	111	18	276	236	132	262
SMU21_03733	759	115	1702	1881	984	1469
SMU21_03738	615	434	1500	1529	805	1059
SMU21_03743	94	51	170	395	188	282
SMU21_03748	2284	1626	4655	4240	2484	3891
SMU21_03753	181	33	427	448	261	469
SMU21_03758	689	164	2001	1400	869	1528
SMU21_03763	199	27	546	228	145	327
SMU21_03768	150	23	496	179	112	262
SMU21_03773	28	5	113	51	21	55
SMU21_03778	578	153	1739	985	586	1032
SMU21_03783	439	174	1003	1004	540	1053
SMU21_03788	1492	817	3151	3395	1920	3117
SMU21_03793	8044	8886	18324	22247	13264	19241
SMU21_03798	1358	1176	3021	2323	1350	2093
SMU21_03805	0	0	0	0	0	0
SMU21_03810	0	0	0	0	0	0
SMU21_03815	0	0	0	0	0	0
SMU21_03820	2264	1297	4621	7158	3793	6209
SMU21_03825	2506	1487	4997	8899	4874	8165
SMU21_03830	1141	748	2408	4234	2364	3718
SMU21_03835	642	1170	1255	3072	1689	2261
SMU21_03840	1512	1671	3123	2776	1686	2686
SMU21_03845	396	273	952	650	370	516
SMU21_03850	5632	14817	12722	9907	6581	8935
SMU21_03855	180	135	376	852	507	741
SMU21_03860	406	390	830	1960	1097	1608
SMU21_03865	106	81	232	617	342	461
SMU21_03870	227	274	485	1342	699	1062
SMU21_03875	112	55	256	143	105	170
SMU21_03880	372	157	961	536	313	522
SMU21_03885	289	267	698	450	244	438
SMU21_03890	69	69	157	88	62	75
SMU21_03895	51	39	138	64	36	51
SMU21_03900	0	0	0	0	0	0
SMU21_03905	0	0	0	0	0	0
SMU21_03910	106	220	244	284	168	231
SMU21_03915	73	152	148	177	114	158
SMU21_03920	46	84	144	146	78	123
SMU21_03925	366	709	791	947	646	940
SMU21_03930	827	1311	1846	2343	1314	2041
SMU21_03935	1388	1808	2903	4084	2314	3706
SMU21_03940	1079	1286	2451	2868	1641	2389
SMU21_03945	882	1032	1754	2091	1341	1881
SMU21_03950	2990	4653	5662	7502	4419	6510
SMU21_03955	971	1828	2055	2855	1572	2331
SMU21_03960	123	102	297	761	423	538
SMU21_03965	292	265	659	1516	853	1256
SMU21_03970	227	382	369	768	435	649
SMU21_03975	11	12	31	71	33	71
SMU21_03980	0	0	0	0	0	0
SMU21_03995	0	0	0	3	0	4
SMU21_04000	3649	5775	7611	14535	8249	11973
SMU21_04005	2789	3809	6205	10368	5825	8494
SMU21_04010	803	820	1632	2606	1564	2224
SMU21_04015	1600	1883	3560	4616	2966	4061
SMU21_04020	1539	1713	3287	6298	3314	5135
SMU21_04025	1964	2191	4384	8565	4508	6837
SMU21_04030	1709	2775	3272	9760	5427	8097
SMU21_04035	120	136	226	134	70	111
SMU21_04040	2255	6038	4242	7531	4811	6206
SMU21_04045	1122	2083	2277	3937	2287	3401
SMU21_04050	1046	1553	2062	2603	1428	2120
SMU21_04055	188	248	364	406	247	344
SMU21_04060	521	844	1210	2187	1270	1766
SMU21_04065	1912	2785	4304	6298	3759	5442
SMU21_04070	1039	1377	2343	3411	2082	3273
SMU21_04075	4126	5182	9730	13735	7776	11475
SMU21_04080	10945	13483	24053	34618	20537	30879
SMU21_04085	1550	3060	3116	4989	2911	4171
SMU21_04090	1291	2294	2667	3949	2252	3151
SMU21_04095	1575	3546	3944	2244	1392	1832
SMU21_04100	1021	1196	2042	2043	1138	1647
SMU21_04105	641	825	1498	1349	721	1040
SMU21_04110	2411	2820	5016	5628	3042	4817
SMU21_04115	2810	2898	5760	6999	3624	5780
SMU21_04120	3204	2186	6640	7324	4013	6584
SMU21_04125	302	226	786	621	339	555
SMU21_04130	770	1268	1833	3484	1944	2880
SMU21_04135	1746	3027	4280	8178	4466	6970
SMU21_04140	3899	8307	9367	17319	9861	14278
SMU21_04145	171	461	434	528	344	493
SMU21_04150	1092	1575	2583	2867	1657	2393
SMU21_04155	480	562	957	1101	643	835
SMU21_04160	202	152	401	550	312	450
SMU21_04165	832	872	1691	1955	1082	1496
SMU21_04170	8055	21259	17390	14399	9164	11966
SMU21_04175	942	1315	1870	4752	2811	3849
SMU21_04180	1124	1928	2466	5808	3457	4553
SMU21_04185	357	713	842	1542	909	1250
SMU21_04190	34567	81039	78053	123478	71473	101969
SMU21_04195	642	684	1409	2017	1058	1464
SMU21_04200	221	173	499	824	411	625
SMU21_04205	108	80	253	415	183	259
SMU21_04210	353	646	769	1149	695	997
SMU21_04215	65	170	179	160	115	103
SMU21_04220	2907	6789	6316	4959	3151	4254
SMU21_04225	1879	4028	3683	4558	3161	4432
SMU21_04230	2930	6390	6308	6957	4391	5913
SMU21_04235	494	498	982	1767	1076	1624
SMU21_04240	656	976	1382	2318	1375	2009
SMU21_04245	718	1238	1635	2166	1295	1811
SMU21_04250	1194	2175	2484	3790	2326	3391
SMU21_04255	2003	3766	4018	6727	3974	6247
SMU21_04260	1578	3171	3317	4797	2740	4060
SMU21_04265	984	886	2052	1448	958	1332
SMU21_04270	3091	2036	6466	4311	2746	4314
SMU21_04275	1042	486	2086	1334	970	1616
SMU21_04280	805	298	1724	947	713	1229
SMU21_04285	5872	3650	13823	8564	5300	9230
SMU21_04290	810	404	1831	831	545	949
SMU21_04295	59	86	81	118	74	64
SMU21_04300	329	1004	723	2848	2030	2776
SMU21_04305	1352	3479	3167	12846	7757	12064
SMU21_04310	204	455	504	1911	1196	1874
SMU21_04315	925	974	2094	4124	2466	3508
SMU21_04320	49	59	141	187	99	174
SMU21_04325	1476	93	1987	2726	1843	1783
SMU21_04330	1585	550	2524	3924	2781	2750
SMU21_04335	1579	1442	2738	4359	2817	3583
SMU21_04340	826	745	1652	2300	1450	1645
SMU21_04345	533	861	923	3578	1911	2718
SMU21_04350	796	724	1203	7744	4800	7676
SMU21_04355	93	91	223	185	128	146
SMU21_04360	400	685	718	1061	633	867
SMU21_04365	453	954	899	1188	706	921
SMU21_04370	354	737	634	828	459	656
SMU21_04375	1344	2226	2938	3074	1884	2830
SMU21_04380	2956	2537	6895	6314	3805	5849
SMU21_04385	630	252	1339	1237	692	1156
SMU21_04390	1314	602	2815	2662	1738	2667
SMU21_04395	1133	1484	2613	2229	1304	1904
SMU21_04400	2499	3102	5238	5187	3049	4401
SMU21_04405	3021	3994	6125	9140	5327	8232
SMU21_04410	586	438	1203	1458	825	1177
SMU21_04415	3849	5850	8948	10677	6156	9275
SMU21_04420	2834	6127	6285	6768	4316	6089
SMU21_04425	1040	725	2384	3226	1779	3049
SMU21_04430	2182	2261	4973	5129	2897	4354
SMU21_04435	2481	4670	5993	5996	3491	4572
SMU21_04440	2208	5333	5049	5186	2882	4221
SMU21_04445	90	150	253	229	126	203
SMU21_04450	2345	4447	6400	12613	7181	10165
SMU21_04455	2435	5343	5233	8272	4685	6887
SMU21_04460	1536	3423	3515	5395	2963	4415
SMU21_04467	3865	7487	7790	3850	2304	2947
SMU21_04472	622	1956	1388	1714	1054	1630
SMU21_04477	626	1907	1363	1614	989	1338
SMU21_04482	339	1300	886	1038	612	805
SMU21_04487	419	1360	1011	1065	702	952
SMU21_04492	432	1348	895	1170	747	947
SMU21_04497	147	540	449	430	299	305
SMU21_04502	9860	5985	23541	20140	11619	17879
SMU21_04507	0	0	0	0	0	0
SMU21_04512	1744	826	3950	2881	1823	2988
SMU21_04517	5010	9789	10745	11952	7094	10343
SMU21_04522	1128	1411	2269	11702	7595	10828
SMU21_04527	14998	31658	32146	48295	28265	39444
SMU21_04532	101	143	202	621	445	560
SMU21_04537	478	1317	926	2341	1434	1893
SMU21_04542	510	1488	1035	2565	1595	2212
SMU21_04547	1238	2532	3187	1578	1248	1506
SMU21_04552	682	439	1535	899	531	897
SMU21_04557	3667	10393	7733	15084	9037	12530
SMU21_04562	464	970	1068	1434	841	1151
SMU21_04567	695	1671	1604	2034	1160	1595
SMU21_04572	1493	1908	4909	19187	9641	15949
SMU21_04577	1402	1941	4888	18628	9787	14697
